Data from 15780_1_HRD10591_00024.txt Node
Date: Mon Jan 19 14:18:22 EST 2026
User: Yrep
Spectrometer: HR+D1059
Trigger mode: 1
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
223.165	-23.12
223.4	-23.12
223.635	-23.12
223.869	-18.12
224.104	-21.12
224.338	-32.12
224.573	-14.12
224.808	-11.12
225.042	-3.12
225.277	-10.12
225.511	1.88
225.746	-0.12
225.98	-2.12
226.215	11.88
226.449	29.88
226.683	28.88
226.918	25.88
227.152	36.88
227.387	24.88
227.621	48.88
227.856	39.88
228.09	47.88
228.324	48.88
228.559	59.88
228.793	65.88
229.027	67.88
229.262	68.88
229.496	66.88
229.73	69.88
229.964	65.88
230.199	84.88
230.433	79.88
230.667	74.88
230.901	83.88
231.136	89.88
231.37	62.88
231.604	77.88
231.838	84.88
232.072	72.88
232.306	87.88
232.541	90.88
232.775	85.88
233.009	87.88
233.243	66.88
233.477	65.88
233.711	83.88
233.945	77.88
234.179	75.88
234.413	68.88
234.647	64.88
234.881	75.88
235.115	79.88
235.349	77.88
235.583	78.88
235.817	77.88
236.051	73.88
236.285	81.88
236.519	70.88
236.753	76.88
236.987	77.88
237.221	92.88
237.455	75.88
237.689	80.88
237.922	83.88
238.156	62.88
238.39	81.88
238.624	70.88
238.858	79.88
239.091	79.88
239.325	105.88
239.559	68.88
239.793	92.88
240.027	95.88
240.26	73.88
240.494	91.88
240.728	78.88
240.961	76.88
241.195	72.88
241.429	78.88
241.662	67.88
241.896	71.88
242.13	70.88
242.363	75.88
242.597	75.88
242.83	73.88
243.064	79.88
243.298	73.88
243.531	72.88
243.765	71.88
243.998	73.88
244.232	87.88
244.465	86.88
244.699	70.88
244.932	84.88
245.166	78.88
245.399	79.88
245.633	70.88
245.866	83.88
246.099	73.88
246.333	71.88
246.566	69.88
246.8	76.88
247.033	74.88
247.266	74.88
247.5	78.88
247.733	67.88
247.966	67.88
248.2	70.88
248.433	70.88
248.666	77.88
248.899	89.88
249.133	85.88
249.366	92.88
249.599	65.88
249.832	84.88
250.066	89.88
250.299	70.88
250.532	81.88
250.765	77.88
250.998	76.88
251.231	69.88
251.465	75.88
251.698	64.88
251.931	87.88
252.164	76.88
252.397	83.88
252.63	78.88
252.863	85.88
253.096	66.88
253.329	91.88
253.562	74.88
253.795	85.88
254.028	80.88
254.261	70.88
254.494	83.88
254.727	83.88
254.96	80.88
255.193	78.88
255.426	88.88
255.659	80.88
255.892	75.88
256.124	78.88
256.357	67.88
256.59	77.88
256.823	73.88
257.056	84.88
257.289	92.88
257.521	75.88
257.754	75.88
257.987	82.88
258.22	74.88
258.452	83.88
258.685	75.88
258.918	86.88
259.151	90.88
259.383	73.88
259.616	81.88
259.849	86.88
260.081	76.88
260.314	76.88
260.547	77.88
260.779	60.88
261.012	71.88
261.244	79.88
261.477	81.88
261.71	82.88
261.942	75.88
262.175	83.88
262.407	87.88
262.64	80.88
262.872	92.88
263.105	71.88
263.337	83.88
263.57	87.88
263.802	87.88
264.035	79.88
264.267	80.88
264.499	80.88
264.732	87.88
264.964	91.88
265.197	88.88
265.429	91.88
265.661	78.88
265.894	92.88
266.126	70.88
266.358	87.88
266.591	96.88
266.823	71.88
267.055	72.88
267.287	91.88
267.52	74.88
267.752	91.88
267.984	83.88
268.216	74.88
268.448	94.88
268.681	87.88
268.913	90.88
269.145	83.88
269.377	90.88
269.609	83.88
269.841	86.88
270.073	81.88
270.306	65.88
270.538	81.88
270.77	81.88
271.002	74.88
271.234	82.88
271.466	90.88
271.698	74.88
271.93	85.88
272.162	73.88
272.394	73.88
272.626	84.88
272.858	71.88
273.09	100.88
273.322	83.88
273.553	79.88
273.785	90.88
274.017	82.88
274.249	86.88
274.481	88.88
274.713	73.88
274.945	81.88
275.176	80.88
275.408	88.88
275.64	81.88
275.872	98.88
276.104	83.88
276.335	90.88
276.567	81.88
276.799	82.88
277.031	80.88
277.262	103.88
277.494	91.88
277.726	87.88
277.957	88.88
278.189	92.88
278.421	91.88
278.652	86.88
278.884	95.88
279.115	82.88
279.347	92.88
279.579	85.88
279.81	78.88
280.042	92.88
280.273	73.88
280.505	92.88
280.736	85.88
280.968	77.88
281.199	79.88
281.431	72.88
281.662	83.88
281.894	76.88
282.125	83.88
282.356	74.88
282.588	77.88
282.819	91.88
283.051	87.88
283.282	83.88
283.513	77.88
283.745	88.88
283.976	83.88
284.207	85.88
284.439	80.88
284.67	74.88
284.901	81.88
285.132	102.88
285.364	78.88
285.595	79.88
285.826	80.88
286.057	72.88
286.288	81.88
286.52	78.88
286.751	78.88
286.982	85.88
287.213	87.88
287.444	86.88
287.675	71.88
287.906	85.88
288.138	78.88
288.369	77.88
288.6	82.88
288.831	80.88
289.062	93.88
289.293	99.88
289.524	71.88
289.755	83.88
289.986	77.88
290.217	95.88
290.448	88.88
290.679	94.88
290.91	81.88
291.141	78.88
291.371	92.88
291.602	83.88
291.833	92.88
292.064	79.88
292.295	84.88
292.526	85.88
292.757	87.88
292.987	86.88
293.218	88.88
293.449	87.88
293.68	76.88
293.91	79.88
294.141	98.88
294.372	81.88
294.603	87.88
294.833	73.88
295.064	87.88
295.295	75.88
295.525	83.88
295.756	82.88
295.987	78.88
296.217	83.88
296.448	92.88
296.679	84.88
296.909	81.88
297.14	78.88
297.37	85.88
297.601	81.88
297.831	78.88
298.062	88.88
298.292	75.88
298.523	84.88
298.753	91.88
298.984	92.88
299.214	89.88
299.445	80.88
299.675	84.88
299.905	88.88
300.136	91.88
300.366	77.88
