Data from BG_HRD10591_068.txt Node
Date: Fri May 16 15:27:21 EDT 2025
User: Yrep
Spectrometer: HR+D1059
Trigger mode: 1
Integration Time (sec): 1.000000E-1
Scans to average: 1
Electric dark correction enabled: true
Nonlinearity correction enabled: false
Boxcar width: 0
XAxis mode: Wavelengths
Number of Pixels in Spectrum: 2048
>>>>>Begin Spectral Data<<<<<
223.165	-12.88
223.4	-12.88
223.635	-12.88
223.869	-19.88
224.104	-17.88
224.338	-16.88
224.573	-23.88
224.808	-14.88
225.042	-13.88
225.277	2.12
225.511	-6.88
225.746	-4.88
225.98	7.12
226.215	27.12
226.449	23.12
226.683	18.12
226.918	28.12
227.152	26.12
227.387	44.12
227.621	36.12
227.856	55.12
228.09	49.12
228.324	63.12
228.559	69.12
228.793	50.12
229.027	49.12
229.262	72.12
229.496	66.12
229.73	70.12
229.964	72.12
230.199	64.12
230.433	59.12
230.667	73.12
230.901	68.12
231.136	77.12
231.37	83.12
231.604	72.12
231.838	84.12
232.072	81.12
232.306	78.12
232.541	72.12
232.775	81.12
233.009	89.12
233.243	73.12
233.477	77.12
233.711	82.12
233.945	89.12
234.179	83.12
234.413	83.12
234.647	84.12
234.881	76.12
235.115	88.12
235.349	77.12
235.583	77.12
235.817	88.12
236.051	61.12
236.285	79.12
236.519	79.12
236.753	69.12
236.987	64.12
237.221	69.12
237.455	68.12
237.689	70.12
237.922	66.12
238.156	79.12
238.39	82.12
238.624	70.12
238.858	76.12
239.091	82.12
239.325	67.12
239.559	73.12
239.793	79.12
240.027	76.12
240.26	82.12
240.494	93.12
240.728	77.12
240.961	72.12
241.195	80.12
241.429	81.12
241.662	70.12
241.896	65.12
242.13	76.12
242.363	91.12
242.597	70.12
242.83	64.12
243.064	67.12
243.298	88.12
243.531	76.12
243.765	84.12
243.998	91.12
244.232	78.12
244.465	95.12
244.699	84.12
244.932	75.12
245.166	69.12
245.399	77.12
245.633	75.12
245.866	79.12
246.099	76.12
246.333	67.12
246.566	75.12
246.8	83.12
247.033	79.12
247.266	69.12
247.5	93.12
247.733	76.12
247.966	74.12
248.2	74.12
248.433	85.12
248.666	91.12
248.899	74.12
249.133	80.12
249.366	73.12
249.599	67.12
249.832	68.12
250.066	85.12
250.299	82.12
250.532	90.12
250.765	88.12
250.998	82.12
251.231	82.12
251.465	72.12
251.698	89.12
251.931	82.12
252.164	82.12
252.397	72.12
252.63	85.12
252.863	93.12
253.096	68.12
253.329	88.12
253.562	81.12
253.795	84.12
254.028	79.12
254.261	80.12
254.494	92.12
254.727	78.12
254.96	73.12
255.193	87.12
255.426	77.12
255.659	85.12
255.892	95.12
256.124	67.12
256.357	59.12
256.59	79.12
256.823	90.12
257.056	87.12
257.289	77.12
257.521	87.12
257.754	71.12
257.987	72.12
258.22	79.12
258.452	82.12
258.685	82.12
258.918	83.12
259.151	79.12
259.383	83.12
259.616	78.12
259.849	72.12
260.081	79.12
260.314	86.12
260.547	72.12
260.779	89.12
261.012	85.12
261.244	75.12
261.477	80.12
261.71	75.12
261.942	79.12
262.175	73.12
262.407	78.12
262.64	87.12
262.872	87.12
263.105	99.12
263.337	89.12
263.57	98.12
263.802	77.12
264.035	89.12
264.267	83.12
264.499	84.12
264.732	81.12
264.964	87.12
265.197	80.12
265.429	87.12
265.661	76.12
265.894	85.12
266.126	65.12
266.358	81.12
266.591	68.12
266.823	81.12
267.055	81.12
267.287	80.12
267.52	95.12
267.752	83.12
267.984	81.12
268.216	91.12
268.448	91.12
268.681	84.12
268.913	77.12
269.145	88.12
269.377	86.12
269.609	73.12
269.841	91.12
270.073	91.12
270.306	82.12
270.538	85.12
270.77	80.12
271.002	79.12
271.234	77.12
271.466	86.12
271.698	81.12
271.93	90.12
272.162	78.12
272.394	82.12
272.626	80.12
272.858	74.12
273.09	88.12
273.322	74.12
273.553	84.12
273.785	95.12
274.017	77.12
274.249	101.12
274.481	87.12
274.713	90.12
274.945	84.12
275.176	81.12
275.408	75.12
275.64	96.12
275.872	81.12
276.104	82.12
276.335	80.12
276.567	70.12
276.799	97.12
277.031	103.12
277.262	88.12
277.494	79.12
277.726	79.12
277.957	76.12
278.189	108.12
278.421	83.12
278.652	93.12
278.884	84.12
279.115	65.12
279.347	77.12
279.579	84.12
279.81	77.12
280.042	83.12
280.273	89.12
280.505	77.12
280.736	75.12
280.968	84.12
281.199	84.12
281.431	87.12
281.662	96.12
281.894	80.12
282.125	81.12
282.356	78.12
282.588	77.12
282.819	89.12
283.051	77.12
283.282	77.12
283.513	83.12
283.745	100.12
283.976	97.12
284.207	81.12
284.439	98.12
284.67	89.12
284.901	85.12
285.132	77.12
285.364	90.12
285.595	76.12
285.826	84.12
286.057	87.12
286.288	83.12
286.52	81.12
286.751	85.12
286.982	72.12
287.213	84.12
287.444	89.12
287.675	81.12
287.906	96.12
288.138	95.12
288.369	89.12
288.6	79.12
288.831	77.12
289.062	87.12
289.293	88.12
289.524	89.12
289.755	83.12
289.986	93.12
290.217	93.12
290.448	93.12
290.679	89.12
290.91	85.12
291.141	87.12
291.371	94.12
291.602	94.12
291.833	91.12
292.064	85.12
292.295	99.12
292.526	91.12
292.757	99.12
292.987	87.12
293.218	93.12
293.449	82.12
293.68	81.12
293.91	79.12
294.141	87.12
294.372	91.12
294.603	82.12
294.833	72.12
295.064	91.12
295.295	89.12
295.525	98.12
295.756	87.12
295.987	87.12
296.217	83.12
296.448	92.12
296.679	100.12
296.909	80.12
297.14	95.12
297.37	79.12
297.601	87.12
297.831	99.12
298.062	90.12
298.292	85.12
